,lon,lat,Max NDVI diff
122,-16.138763788564997,16.511458336914988,0.245
123,-15.611680456074996,16.511458336914988,0.27030000000000004
124,-15.601263789424998,16.511458336914988,0.4033
125,-15.584597122784997,16.511458336914988,0.27049999999999996
126,-14.949180457134997,16.511458336914988,0.3694
127,-14.449180457934997,16.511458336914988,0.21319999999999995
128,-14.430430457964997,16.511458336914988,0.29059999999999997
129,-16.251263788384996,16.50937500358499,0.3052
130,-16.245013788394996,16.50937500358499,0.41069999999999995
131,-15.624180456054997,16.50937500358499,0.21999999999999997
132,-15.607513789414996,16.50937500358499,0.38359999999999994
133,-15.599180456094997,16.50937500358499,0.4263
134,-15.590847122774997,16.50937500358499,0.22360000000000002
135,-15.051263790304997,16.50937500358499,0.13310000000000002
136,-14.976263790424998,16.50937500358499,0.22899999999999998
137,-14.963763790444997,16.50937500358499,0.3373999999999999
138,-14.957513790454996,16.50937500358499,0.44160000000000005
139,-15.607513789414996,16.50729167025499,0.42060000000000003
140,-15.588763789444997,16.50729167025499,0.23470000000000002
141,-15.584597122784997,16.50729167025499,0.4271
142,-15.580430456124997,16.50729167025499,0.393
143,-14.445013791274997,16.50729167025499,0.2657
144,-16.247097121724998,16.50520833692499,0.48330000000000006
145,-16.220013788434997,16.50520833692499,0.39370000000000005
146,-15.911680455594997,16.50520833692499,0.2516
147,-15.617930456064997,16.50520833692499,0.32460000000000006
148,-15.613763789404997,16.50520833692499,0.42299999999999993
149,-15.611680456074996,16.50520833692499,0.42979999999999996
150,-15.592930456104996,16.50520833692499,0.30189999999999995
151,-15.580430456124997,16.50520833692499,0.36029999999999995
152,-16.242930455064997,16.503125003594988,0.5252
153,-16.090847121974996,16.503125003594988,0.20139999999999997
154,-15.901263788944997,16.503125003594988,0.28980000000000006
155,-15.620013789394998,16.503125003594988,0.3268
156,-15.584597122784997,16.503125003594988,0.45840000000000003
157,-16.251263788384996,16.50104167026499,0.45980000000000004
158,-16.211680455114998,16.50104167026499,0.3677
159,-16.088763788644997,16.50104167026499,0.19690000000000002
160,-15.892930455624997,16.50104167026499,0.295
161,-15.890847122294996,16.50104167026499,0.3478
162,-14.999180457054997,16.50104167026499,0.19779999999999998
163,-16.153347121874997,16.49895833693499,0.2948
164,-15.903347122274997,16.49895833693499,0.208
165,-15.901263788944997,16.49895833693499,0.2121
166,-15.615847122734998,16.49895833693499,0.4391
167,-15.601263789424998,16.49895833693499,0.30300000000000005
168,-15.595013789434997,16.49895833693499,0.31889999999999996
169,-15.590847122774997,16.49895833693499,0.46549999999999997
170,-15.588763789444997,16.49895833693499,0.47730000000000006
171,-15.584597122784997,16.49895833693499,0.3426
172,-15.572097122804998,16.49895833693499,0.21180000000000004
173,-16.230430455084996,16.496875003604988,0.4737
174,-15.880430455644998,16.496875003604988,0.2796
175,-15.605430456084997,16.496875003604988,0.2945
176,-15.590847122774997,16.496875003604988,0.47919999999999996
177,-15.586680456114998,16.496875003604988,0.3307
178,-15.580430456124997,16.496875003604988,0.24310000000000004
179,-15.582513789454996,16.49479167027499,0.29460000000000003
180,-15.567930456144998,16.49479167027499,0.33940000000000003
181,-15.565847122814997,16.49479167027499,0.3469
182,-16.236680455074996,16.49270833694499,0.4885
183,-15.913763788924998,16.49270833694499,0.347
184,-15.805430455764997,16.49270833694499,0.23110000000000003
185,-15.795013789114996,16.49270833694499,0.2794
186,-15.617930456064997,16.49270833694499,0.36560000000000004
187,-15.584597122784997,16.49270833694499,0.3451
188,-15.576263789464997,16.49270833694499,0.30800000000000005
189,-16.261680455035,16.49062500361499,0.43839999999999996
190,-15.940847122214997,16.49062500361499,0.3338
191,-15.884597122304998,16.49062500361499,0.18160000000000004
192,-15.620013789394998,16.49062500361499,0.3101
193,-15.605430456084997,16.49062500361499,0.21009999999999995
194,-15.603347122754997,16.49062500361499,0.2343
195,-15.595013789434997,16.49062500361499,0.299
196,-15.586680456114998,16.49062500361499,0.22100000000000003
197,-15.567930456144998,16.49062500361499,0.4403
198,-15.565847122814997,16.49062500361499,0.37929999999999997
199,-16.126263788584996,16.48854167028499,0.19020000000000004
200,-15.911680455594997,16.48854167028499,0.2661
201,-15.874180455654997,16.48854167028499,0.3094
202,-15.872097122324996,16.48854167028499,0.3213
203,-15.772097122484997,16.48854167028499,0.34310000000000007
204,-15.576263789464997,16.48854167028499,0.39969999999999994
205,-15.574180456134997,16.48854167028499,0.3554
206,-16.203347121794998,16.48645833695499,0.18259999999999998
207,-16.078347121994998,16.48645833695499,0.31339999999999996
208,-15.924180455574998,16.48645833695499,0.26949999999999996
209,-15.870013788994997,16.48645833695499,0.3595
210,-15.828347122394998,16.48645833695499,0.4772
211,-15.826263789064997,16.48645833695499,0.45180000000000003
212,-15.767930455824997,16.48645833695499,0.38770000000000004
213,-15.617930456064997,16.48645833695499,0.3086
214,-15.597097122764996,16.48645833695499,0.23220000000000002
215,-15.936680455554997,16.48437500362499,0.16620000000000001
216,-15.907513788934997,16.48437500362499,0.25789999999999996
217,-15.815847122414997,16.48437500362499,0.401
218,-15.795013789114996,16.48437500362499,0.2485
219,-15.792930455784997,16.48437500362499,0.2805
220,-15.765847122494996,16.48437500362499,0.5151
221,-15.630430456044998,16.48437500362499,0.2914
222,-15.597097122764996,16.48437500362499,0.32130000000000003
223,-16.113763788605,16.482291670294988,0.35539999999999994
224,-16.099180455295,16.482291670294988,0.3203
225,-16.013763788764997,16.482291670294988,0.2157
226,-15.953347122194998,16.482291670294988,0.21619999999999998
227,-15.907513788934997,16.482291670294988,0.2965
228,-15.884597122304998,16.482291670294988,0.2731
229,-15.842930455704996,16.482291670294988,0.34330000000000005
230,-15.824180455734997,16.482291670294988,0.32680000000000003
231,-15.799180455774998,16.482291670294988,0.36449999999999994
232,-15.797097122444997,16.482291670294988,0.36449999999999994
233,-15.770013789154998,16.482291670294988,0.4433
234,-15.767930455824997,16.482291670294988,0.40390000000000004
235,-15.765847122494996,16.482291670294988,0.41359999999999997
236,-15.640847122694996,16.482291670294988,0.3357
237,-15.634597122704998,16.482291670294988,0.43820000000000003
238,-15.630430456044998,16.482291670294988,0.3185
239,-15.615847122734998,16.482291670294988,0.3137
240,-16.261680455035,16.48020833696499,0.20500000000000002
241,-16.015847122094996,16.48020833696499,0.2836
242,-15.799180455774998,16.48020833696499,0.3999
243,-15.770013789154998,16.48020833696499,0.4168
244,-15.628347122714997,16.48020833696499,0.28049999999999997
245,-16.111680455274996,16.47812500363499,0.20520000000000005
246,-16.095013788634997,16.47812500363499,0.2802
247,-16.088763788644997,16.47812500363499,0.3188
248,-15.872097122324996,16.47812500363499,0.2953
249,-15.853347122354997,16.47812500363499,0.2367
250,-15.772097122484997,16.47812500363499,0.35550000000000004
251,-15.767930455824997,16.47812500363499,0.4699
252,-15.636680456034997,16.47812500363499,0.4
253,-16.255430455044998,16.47604167030499,0.21799999999999997
254,-16.120013788594996,16.47604167030499,0.3723
255,-16.086680455314998,16.47604167030499,0.2311
256,-16.024180455414996,16.47604167030499,0.3002
257,-15.888763788964997,16.47604167030499,0.3915
258,-15.884597122304998,16.47604167030499,0.38489999999999996
259,-15.872097122324996,16.47604167030499,0.31470000000000004
260,-15.867930455664997,16.47604167030499,0.3764
261,-15.865847122334998,16.47604167030499,0.29410000000000003
262,-15.849180455694997,16.47604167030499,0.3353999999999999
263,-15.847097122364996,16.47604167030499,0.3091
264,-15.799180455774998,16.47604167030499,0.36250000000000004
265,-15.792930455784997,16.47604167030499,0.27580000000000005
266,-15.784597122464998,16.47604167030499,0.36040000000000005
267,-15.770013789154998,16.47604167030499,0.39399999999999996
268,-15.740847122534998,16.47604167030499,0.24870000000000003
269,-15.642930456024997,16.47604167030499,0.31389999999999996
270,-16.107513788614998,16.47395833697499,0.2047
271,-16.070013788675,16.47395833697499,0.19599999999999998
272,-16.038763788724996,16.47395833697499,0.2314
273,-15.913763788924998,16.47395833697499,0.2436
274,-15.888763788964997,16.47395833697499,0.37100000000000005
275,-15.884597122304998,16.47395833697499,0.3621
276,-15.865847122334998,16.47395833697499,0.35359999999999997
277,-15.840847122374997,16.47395833697499,0.2761
278,-15.832513789054998,16.47395833697499,0.32989999999999997
279,-15.817930455744998,16.47395833697499,0.24320000000000003
280,-15.790847122454997,16.47395833697499,0.25
281,-15.738763789204997,16.47395833697499,0.3042
282,-15.667930455984997,16.47395833697499,0.29760000000000003
283,-15.659597122664998,16.47395833697499,0.2338
284,-15.655430456004996,16.47395833697499,0.29069999999999996
285,-16.124180455254997,16.47187500364499,0.24689999999999998
286,-16.061680455355,16.47187500364499,0.2506
287,-15.995013788794997,16.47187500364499,0.26880000000000004
288,-15.988763788804997,16.47187500364499,0.34600000000000003
289,-15.942930455544998,16.47187500364499,0.16880000000000003
290,-15.905430455604996,16.47187500364499,0.4094
291,-15.803347122434998,16.47187500364499,0.35780000000000006
292,-15.749180455854997,16.47187500364499,0.2846
293,-15.728347122554997,16.47187500364499,0.26369999999999993
294,-15.857513789014996,16.46979167031499,0.30870000000000003
295,-15.830430455724997,16.46979167031499,0.2729
296,-15.795013789114996,16.46979167031499,0.28700000000000003
297,-15.755430455844998,16.46979167031499,0.2689
298,-15.734597122544997,16.46979167031499,0.31529999999999997
299,-15.730430455884997,16.46979167031499,0.2369
300,-15.653347122674997,16.46979167031499,0.3642
301,-16.057513788694997,16.467708336984987,0.2825
302,-16.001263788784996,16.467708336984987,0.4384
303,-15.953347122194998,16.467708336984987,0.2227
304,-15.738763789204997,16.467708336984987,0.267
305,-15.734597122544997,16.467708336984987,0.28530000000000005
306,-15.722097122564996,16.467708336984987,0.40290000000000004
307,-15.655430456004996,16.467708336984987,0.33159999999999995
308,-15.653347122674997,16.467708336984987,0.41850000000000004
309,-16.120013788594996,16.46562500365499,0.2567
310,-15.992930455464997,16.46562500365499,0.2895
311,-15.880430455644998,16.46562500365499,0.2959
312,-15.799180455774998,16.46562500365499,0.27969999999999995
313,-15.720013789234997,16.46562500365499,0.3605
314,-15.707513789254998,16.46562500365499,0.4517
315,-16.115847121934998,16.46354167032499,0.2331
316,-16.061680455355,16.46354167032499,0.3501
317,-15.972097122164996,16.46354167032499,0.2647
318,-15.770013789154998,16.46354167032499,0.3629
319,-15.722097122564996,16.46354167032499,0.37150000000000005
320,-16.092930455304998,16.46145833699499,0.2398
321,-16.074180455334997,16.46145833699499,0.29950000000000004
322,-16.057513788694997,16.46145833699499,0.3881
323,-16.011680455435,16.46145833699499,0.31370000000000003
324,-15.915847122254997,16.46145833699499,0.2495
325,-15.903347122274997,16.46145833699499,0.2979
326,-15.838763789044997,16.46145833699499,0.36310000000000003
327,-15.772097122484997,16.46145833699499,0.316
328,-15.765847122494996,16.46145833699499,0.26299999999999996
329,-15.761680455834997,16.46145833699499,0.23039999999999994
330,-15.749180455854997,16.46145833699499,0.2887
331,-15.742930455864997,16.46145833699499,0.254
332,-16.134597121904996,16.45937500366499,0.30119999999999997
333,-16.067930455344996,16.45937500366499,0.3041
334,-15.984597122144997,16.45937500366499,0.2167
335,-15.895013788954998,16.45937500366499,0.28800000000000003
336,-15.842930455704996,16.45937500366499,0.29969999999999997
337,-15.840847122374997,16.45937500366499,0.307
338,-15.770013789154998,16.45937500366499,0.30560000000000004
339,-15.745013789194997,16.45937500366499,0.29429999999999995
340,-16.101263788624998,16.45729167033499,0.29979999999999996
341,-16.082513788654996,16.45729167033499,0.2955
342,-15.988763788804997,16.45729167033499,0.20610000000000006
343,-15.972097122164996,16.45729167033499,0.3004
344,-15.940847122214997,16.45729167033499,0.24549999999999997
345,-15.865847122334998,16.45729167033499,0.24149999999999994
346,-15.782513789134997,16.45729167033499,0.2606
347,-15.774180455814998,16.45729167033499,0.3235
348,-15.759597122504998,16.45729167033499,0.2637999999999999
349,-15.755430455844998,16.45729167033499,0.24960000000000004
350,-15.751263789184996,16.45729167033499,0.257
351,-15.713763789244997,16.45729167033499,0.41739999999999994
352,-16.111680455274996,16.45520833700499,0.1634
353,-16.076263788664996,16.45520833700499,0.33680000000000004
354,-15.913763788924998,16.45520833700499,0.48569999999999997
355,-15.849180455694997,16.45520833700499,0.3177
356,-15.840847122374997,16.45520833700499,0.31800000000000006
357,-15.786680455794997,16.45520833700499,0.3495
358,-15.772097122484997,16.45520833700499,0.374
359,-15.749180455854997,16.45520833700499,0.288
360,-15.728347122554997,16.45520833700499,0.25670000000000004
361,-15.726263789224998,16.45520833700499,0.33320000000000005
362,-15.724180455894997,16.45520833700499,0.34229999999999994
363,-15.715847122574997,16.45520833700499,0.3174
364,-16.092930455304998,16.453125003674987,0.26200000000000007
365,-15.945013788874997,16.453125003674987,0.22429999999999997
366,-15.899180455614998,16.453125003674987,0.3178
367,-15.824180455734997,16.453125003674987,0.2701
368,-15.807513789094997,16.453125003674987,0.2827
369,-15.790847122454997,16.453125003674987,0.3455
370,-15.753347122514997,16.453125003674987,0.3777
371,-15.732513789214996,16.453125003674987,0.3259
372,-16.103347121954997,16.45104167034499,0.2985
373,-16.063763788684998,16.45104167034499,0.31599999999999995
374,-15.903347122274997,16.45104167034499,0.32380000000000003
375,-15.895013788954998,16.45104167034499,0.44320000000000004
376,-15.861680455674996,16.45104167034499,0.30060000000000003
377,-15.859597122344997,16.45104167034499,0.2938
378,-15.786680455794997,16.45104167034499,0.4059
379,-15.736680455874996,16.45104167034499,0.455
380,-15.728347122554997,16.45104167034499,0.3114
381,-15.722097122564996,16.45104167034499,0.3178
382,-15.707513789254998,16.45104167034499,0.30189999999999995
383,-16.074180455334997,16.44895833701499,0.36010000000000003
384,-16.038763788724996,16.44895833701499,0.297
385,-15.980430455484997,16.44895833701499,0.25699999999999995
386,-15.897097122284997,16.44895833701499,0.39540000000000003
387,-15.865847122334998,16.44895833701499,0.2629
388,-15.761680455834997,16.44895833701499,0.20390000000000003
389,-15.753347122514997,16.44895833701499,0.41159999999999997
390,-15.740847122534998,16.44895833701499,0.37500000000000006
391,-15.726263789224998,16.44895833701499,0.2768999999999999
392,-15.717930455904996,16.44895833701499,0.41369999999999996
393,-16.113763788605,16.44687500368499,0.29890000000000005
394,-16.103347121954997,16.44687500368499,0.2514
395,-16.099180455295,16.44687500368499,0.25150000000000006
396,-16.047097122045,16.44687500368499,0.3723000000000001
397,-15.997097122124996,16.44687500368499,0.29150000000000004
398,-15.980430455484997,16.44687500368499,0.3048
399,-15.970013788834997,16.44687500368499,0.1823
400,-15.901263788944997,16.44687500368499,0.26380000000000003
401,-15.853347122354997,16.44687500368499,0.30579999999999996
402,-15.820013789074997,16.44687500368499,0.30090000000000006
403,-15.817930455744998,16.44687500368499,0.2827
404,-15.813763789084998,16.44687500368499,0.2672999999999999
405,-15.720013789234997,16.44687500368499,0.39599999999999996
406,-16.115847121934998,16.44479167035499,0.2859
407,-16.038763788724996,16.44479167035499,0.42300000000000004
408,-15.797097122444997,16.44479167035499,0.36339999999999995
409,-15.788763789124998,16.44479167035499,0.38620000000000004
410,-15.763763789164997,16.44479167035499,0.28250000000000003
411,-15.740847122534998,16.44479167035499,0.4638
412,-15.726263789224998,16.44479167035499,0.31099999999999994
413,-16.095013788634997,16.44270833702499,0.29530000000000006
414,-16.065847122014997,16.44270833702499,0.4162
415,-16.042930455384997,16.44270833702499,0.4014
416,-15.840847122374997,16.44270833702499,0.16409999999999997
417,-15.788763789124998,16.44270833702499,0.31189999999999996
418,-15.776263789144997,16.44270833702499,0.44910000000000005
419,-15.774180455814998,16.44270833702499,0.289
420,-15.740847122534998,16.44270833702499,0.4084
421,-15.734597122544997,16.44270833702499,0.4048999999999999
422,-15.724180455894997,16.44270833702499,0.4279
423,-16.040847122055,16.44062500369499,0.3564
424,-15.828347122394998,16.44062500369499,0.4191
425,-15.784597122464998,16.44062500369499,0.2589
426,-15.776263789144997,16.44062500369499,0.45030000000000003
427,-15.774180455814998,16.44062500369499,0.45030000000000003
428,-15.770013789154998,16.44062500369499,0.28700000000000003
429,-15.765847122494996,16.44062500369499,0.26599999999999996
430,-15.761680455834997,16.44062500369499,0.3284
431,-15.738763789204997,16.44062500369499,0.3753
432,-15.724180455894997,16.44062500369499,0.2289
433,-14.292930458184998,16.44062500369499,0.2299
434,-16.051263788704997,16.438541670364987,0.3427
435,-16.049180455374998,16.438541670364987,0.3444
436,-15.990847122134998,16.438541670364987,0.25960000000000005
437,-15.863763789004997,16.438541670364987,0.3067
438,-15.795013789114996,16.438541670364987,0.3175
439,-15.782513789134997,16.438541670364987,0.25060000000000004
440,-15.736680455874996,16.438541670364987,0.3782
441,-14.322097124804998,16.438541670364987,0.35239999999999994
442,-16.047097122045,16.43645833703499,0.3612
443,-16.032513788735,16.43645833703499,0.29510000000000003
444,-15.815847122414997,16.43645833703499,0.44539999999999996
445,-15.799180455774998,16.43645833703499,0.3852
446,-15.759597122504998,16.43645833703499,0.22400000000000003
447,-16.151263788545,16.43437500370499,0.1403
448,-16.113763788605,16.43437500370499,0.2492
449,-16.061680455355,16.43437500370499,0.34199999999999997
450,-16.059597122024996,16.43437500370499,0.3736
451,-16.049180455374998,16.43437500370499,0.38559999999999994
452,-15.797097122444997,16.43437500370499,0.32480000000000003
453,-15.782513789134997,16.43437500370499,0.2835
454,-15.759597122504998,16.43437500370499,0.2574000000000001
455,-15.740847122534998,16.43437500370499,0.3264
456,-14.326263791464998,16.43437500370499,0.33559999999999995
457,-14.297097124844997,16.43437500370499,0.30360000000000004
458,-14.242930458264997,16.43437500370499,0.2856
459,-15.938763788884998,16.43229167037499,0.2586
460,-15.872097122324996,16.43229167037499,0.285
461,-15.865847122334998,16.43229167037499,0.19760000000000005
462,-15.776263789144997,16.43229167037499,0.2527
463,-14.288763791524996,16.43229167037499,0.2637
464,-15.861680455674996,16.43020833704499,0.2532
465,-15.817930455744998,16.43020833704499,0.3556
466,-15.776263789144997,16.43020833704499,0.1941
467,-15.753347122514997,16.43020833704499,0.26909999999999995
468,-14.307513791494998,16.43020833704499,0.15839999999999999
469,-16.151263788545,16.42812500371499,0.3199
470,-16.076263788664996,16.42812500371499,0.4039
471,-16.026263788745,16.42812500371499,0.31420000000000003
472,-16.005430455444998,16.42812500371499,0.2397
473,-15.755430455844998,16.42812500371499,0.21650000000000003
474,-15.740847122534998,16.42812500371499,0.2915
475,-14.303347124834996,16.42812500371499,0.28400000000000003
476,-16.088763788644997,16.42604167038499,0.31179999999999997
477,-16.072097122004998,16.42604167038499,0.3456
478,-16.057513788694997,16.42604167038499,0.41080000000000005
479,-15.830430455724997,16.42604167038499,0.4087
480,-15.828347122394998,16.42604167038499,0.36229999999999996
481,-15.797097122444997,16.42604167038499,0.33859999999999996
482,-15.747097122524996,16.42604167038499,0.3557
483,-15.688763789284998,16.42604167038499,0.4572
484,-15.672097122644997,16.42604167038499,0.4279
485,-14.288763791524996,16.42604167038499,0.2528
486,-16.124180455254997,16.423958337054987,0.34380000000000005
487,-15.978347122154997,16.423958337054987,0.2937
488,-15.745013789194997,16.423958337054987,0.22449999999999998
489,-15.730430455884997,16.423958337054987,0.351
490,-15.684597122624997,16.423958337054987,0.43179999999999996
491,-14.295013791514997,16.423958337054987,0.4083
492,-14.284597124864998,16.423958337054987,0.253
493,-16.134597121904996,16.42187500372499,0.2629
494,-16.113763788605,16.42187500372499,0.33229999999999993
495,-16.099180455295,16.42187500372499,0.3886
496,-16.080430455324997,16.42187500372499,0.3218
497,-16.072097122004998,16.42187500372499,0.36849999999999994
498,-15.959597122184997,16.42187500372499,0.2386
499,-15.936680455554997,16.42187500372499,0.2656
500,-15.849180455694997,16.42187500372499,0.22570000000000004
501,-15.826263789064997,16.42187500372499,0.32630000000000003
502,-15.751263789184996,16.42187500372499,0.3198
503,-14.290847124854997,16.42187500372499,0.2628
504,-16.147097121884997,16.41979167039499,0.2644
505,-16.063763788684998,16.41979167039499,0.32730000000000004
506,-16.053347122034996,16.41979167039499,0.35719999999999996
507,-16.028347122074997,16.41979167039499,0.1841
508,-14.292930458184998,16.41979167039499,0.37739999999999996
509,-15.834597122384997,16.41770833706499,0.29750000000000004
510,-15.774180455814998,16.41770833706499,0.30090000000000006
511,-15.738763789204997,16.41770833706499,0.3592
512,-14.295013791514997,16.41770833706499,0.35109999999999997
513,-16.084597121985,16.41562500373499,0.25179999999999997
514,-15.978347122154997,16.41562500373499,0.32399999999999995
515,-15.892930455624997,16.41562500373499,0.2725
516,-15.753347122514997,16.41562500373499,0.29059999999999997
517,-16.124180455254997,16.41354167040499,0.15900000000000003
518,-15.970013788834997,16.41354167040499,0.2072
519,-15.755430455844998,16.41354167040499,0.2931
520,-15.749180455854997,16.41354167040499,0.4192
521,-14.301263791504997,16.41354167040499,0.2555
522,-14.299180458174996,16.41354167040499,0.32020000000000004
523,-14.290847124854997,16.41354167040499,0.32660000000000006
524,-15.945013788874997,16.41145833707499,0.2544
525,-15.922097122244997,16.41145833707499,0.2062
526,-15.774180455814998,16.41145833707499,0.3017
527,-15.753347122514997,16.41145833707499,0.4405
528,-15.736680455874996,16.41145833707499,0.2755
529,-15.728347122554997,16.41145833707499,0.2384
530,-15.663763789324998,16.41145833707499,0.4497
531,-16.101263788624998,16.409375003744987,0.16570000000000001
532,-16.047097122045,16.409375003744987,0.3234
533,-16.007513788774997,16.409375003744987,0.31300000000000006
534,-15.928347122234998,16.409375003744987,0.32459999999999994
535,-15.801263789104997,16.409375003744987,0.27779999999999994
536,-15.778347122474997,16.409375003744987,0.29059999999999997
537,-15.761680455834997,16.409375003744987,0.21480000000000005
